Week_Num,datetime,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase,abnormal_weather_count
728,2013-12-08,58,1.6566145176409057,-0.5231414266234439,-0.5231414266234439,-0.1494689790352697,-0.5231414266234439,-0.5231414266234439,-0.5231414266234439,-0.4608626853587482,-0.5231414266234439,2.0925657064937755,105217,0.0005512417194939,47.82857142857143,30.457142857142856,39.55714285714286,29.585714285714285,69.47142857142856,0.0005714285714285,7.542857142857144,1021.0857142857144,0.2157142857142857,0.0
729,2013-12-15,22,2.4528894525980305,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,1.161895003862225,105217,0.0002090916867046,33.2,20.985714285714288,27.52857142857143,17.17142857142857,66.5,0.1282857142857142,11.485714285714286,1019.8,0.3171428571428571,0.0
730,2013-12-22,18,2.820626875632952,-0.38008447260302186,-0.38008447260302186,-0.18004001333827352,-0.38008447260302186,-0.38008447260302186,-0.38008447260302186,-0.38008447260302186,-0.38008447260302186,0.020004445926474854,105217,0.0001710750163946,35.2,19.642857142857142,27.642857142857142,15.87142857142857,61.885714285714286,0.0061428571428571,8.6,1025.942857142857,0.5585714285714286,0.0
731,2013-12-29,12,2.5810458641428653,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,-0.4357609900500941,0.9050420562578878,106894,0.0001122607442887,34.114285714285714,18.957142857142856,26.585714285714285,14.44285714285714,61.31428571428571,0.0112857142857142,9.757142857142856,1024.7142857142858,0.7885714285714285,0.0
732,2014-01-05,14,2.598076211353316,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,0.8660254037844387,107565,0.0001301538604564,46.1,26.0,37.333333333333336,23.933333333333337,59.96666666666667,0.0,15.7,1014.2,0.6266666666666666,0.0
732,2014-01-05,14,2.598076211353316,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,-0.43301270189221935,0.8660254037844387,107565,0.0001301538604564,42.88,25.12,34.04,17.84,53.220000000000006,0.0,10.24,1019.22,0.0579999999999999,0.0
733,2014-01-12,32,1.8440928917657122,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,-0.47419531502546886,1.9494696284380386,107565,0.0002974945381862,36.1,20.15714285714285,28.457142857142856,11.085714285714284,51.3,0.0,10.12857142857143,1027.9714285714283,0.2628571428571428,1.0
734,2014-01-19,39,2.0409626888910286,-0.599088550470501,-0.599088550470501,1.025558366059671,-0.599088550470501,-0.599088550470501,-0.599088550470501,-0.599088550470501,-0.599088550470501,1.127098798342807,107565,0.0003625714684144,34.857142857142854,16.714285714285715,26.428571428571427,8.185714285714287,48.82857142857143,0.0,9.471428571428572,1030.314285714286,0.4985714285714286,1.0
735,2014-01-26,26,2.5187104714564534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,1.037116076482069,107565,0.0002417143122762,37.42857142857143,22.428571428571427,30.214285714285715,19.685714285714287,65.98571428571428,0.051,9.485714285714286,1023.7142857142856,0.7328571428571429,0.0
736,2014-02-02,31,2.017937539870682,-0.4888171680432086,-0.4888171680432086,-0.4888171680432086,-0.4888171680432086,-0.4888171680432086,-0.4888171680432086,-0.4888171680432086,-0.3634794326475141,1.7672620690792926,107565,0.0002881978338678,43.21428571428572,26.4,35.542857142857144,20.58571428571429,59.44285714285714,0.0714285714285714,9.842857142857143,1019.8,0.5428571428571428,0.0
737,2014-02-09,15,2.049794491787783,-0.473029498104873,-0.473029498104873,-0.473029498104873,-0.473029498104873,-0.473029498104873,-0.473029498104873,-0.473029498104873,-0.473029498104873,1.7344414930512009,107565,0.0001394505647747,35.32857142857143,22.0,28.185714285714287,9.37142857142857,48.65714285714286,0.0221428571428571,10.87142857142857,1022.6428571428572,0.2085714285714285,0.0
738,2014-02-16,24,2.545910210461138,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,-0.44091182415807423,0.9813843828034555,107565,0.0002231209036396,42.74285714285714,25.342857142857145,33.75714285714285,18.857142857142858,56.51428571428572,0.002,8.6,1027.9571428571428,0.4371428571428571,0.0
739,2014-02-23,24,1.2616271464931939,-0.5607231762191973,-0.5607231762191973,0.420542382164398,-0.5607231762191973,-0.5607231762191973,-0.5607231762191973,-0.5607231762191973,-0.5607231762191973,2.2428927048767893,107565,0.0002231209036396,44.08571428571429,26.414285714285715,35.285714285714285,19.285714285714285,54.67142857142857,0.0,9.285714285714286,1028.8142857142857,0.6728571428571428,0.0
740,2014-03-02,51,2.2169293082534693,-0.47653620644700745,-0.47653620644700745,-0.4074729881213542,-0.47653620644700745,-0.47653620644700745,-0.47653620644700745,-0.47653620644700745,-0.47653620644700745,1.5262971249969368,107565,0.0004741319202342,53.22857142857144,31.485714285714288,41.68571428571429,27.37142857142857,59.52857142857143,0.0002857142857142,9.185714285714283,1023.6428571428572,0.6385714285714286,0.0
741,2014-03-09,40,2.502406033421741,-0.5105243078218268,-0.5105243078218268,-0.00836925094789877,-0.5105243078218268,-0.5105243078218268,-0.5105243078218268,-0.4268317983428388,-0.5105243078218268,0.9959408627999572,107565,0.0003718681727327,44.51428571428572,27.228571428571428,35.9,14.228571428571428,44.65714285714286,0.0112857142857142,13.428571428571429,1025.2857142857142,0.16,1.0
742,2014-03-16,36,2.448929869032234,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,-0.4522414043857435,1.1690013660537144,107565,0.0003346813554594,51.271428571428565,30.6,41.34285714285714,26.97142857142857,58.98571428571428,0.0038571428571428,11.9,1020.5,0.3842857142857143,0.0
743,2014-03-23,42,2.7058751969865686,-0.42804805376058713,-0.42804805376058713,-0.2751737488460917,-0.42804805376058713,-0.42804805376058713,-0.42804805376058713,-0.42804805376058713,-0.42804805376058713,0.565634928183633,107565,0.0003904615813694,58.385714285714286,37.91428571428571,47.9,34.8,63.58571428571429,0.0074285714285714,14.714285714285714,1019.157142857143,0.62,0.0
744,2014-03-30,33,2.6774102262912143,-0.437815508701708,-0.437815508701708,-0.3536202185667642,-0.3536202185667642,-0.437815508701708,-0.437815508701708,-0.437815508701708,-0.437815508701708,0.656723263052562,101625,0.0003247232472324,67.21428571428571,47.72857142857144,56.871428571428574,43.35714285714285,63.3,0.02,11.071428571428571,1014.4142857142856,0.8685714285714285,0.0
745,2014-04-06,37,1.9681073286877877,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,-0.47406964851603645,1.8244498594405039,100635,0.000367665325185,60.92857142857143,39.5,50.68571428571429,28.87142857142857,47.4,0.0027142857142857,13.87142857142857,1015.7857142857144,0.1057142857142857,0.0
746,2014-04-13,38,2.0322715031069722,-0.48476200991542456,-0.48476200991542456,-0.39153854647015063,-0.48476200991542456,-0.48476200991542456,-0.48476200991542456,-0.48476200991542456,-0.48476200991542456,1.7526011127711505,100635,0.0003776022258657,65.12857142857142,44.17142857142857,53.771428571428565,41.85714285714285,66.54285714285714,0.0,9.571428571428571,1018.0857142857144,0.3342857142857142,0.0
747,2014-04-20,31,2.6641955904794035,-0.47015216302577706,-0.47015216302577706,-0.2611956461254317,-0.3656739045756044,-0.47015216302577706,-0.47015216302577706,-0.3656739045756044,-0.47015216302577706,0.6791086799261224,100635,0.000308043921101,67.95714285714287,48.04285714285714,57.52857142857143,43.21428571428572,62.18571428571429,0.0194285714285714,9.957142857142856,1017.3857142857142,0.5657142857142857,0.0
748,2014-04-27,20,2.398369011024675,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,-0.45683219257612856,1.2562885295843536,100635,0.0001987380136135,73.75714285714285,49.24285714285714,61.385714285714286,40.114285714285714,51.18571428571429,0.0355714285714285,10.2,1019.3857142857142,0.8171428571428571,0.0
749,2014-05-04,32,2.817134771053369,-0.37207440372402983,-0.37207440372402983,-0.2961408519436156,-0.37207440372402983,-0.37207440372402983,-0.37207440372402983,-0.37207440372402983,-0.37207440372402983,0.08352690695845565,100635,0.0003179808217816,68.07142857142857,50.285714285714285,58.1,44.7,63.385714285714286,0.133,13.857142857142858,1013.6,0.2028571428571428,0.0
750,2014-05-11,31,2.2418294311471625,-0.47838201250420626,-0.47838201250420626,-0.47838201250420626,-0.38458161789553835,-0.47838201250420626,-0.47838201250420626,-0.47838201250420626,-0.47838201250420626,1.4914262742778197,100635,0.000308043921101,70.41428571428571,48.58571428571429,59.62857142857143,40.44285714285714,53.81428571428571,0.0984285714285714,16.04285714285714,1015.4857142857144,0.2857142857142857,0.0
751,2014-05-18,30,2.7462496859364443,-0.41891944361742367,-0.41891944361742367,-0.23273302423190204,-0.41891944361742367,-0.41891944361742367,-0.41891944361742367,-0.41891944361742367,-0.41891944361742367,0.41891944361742367,100635,0.0002981070204203,76.41428571428571,55.24285714285714,65.41428571428571,49.371428571428574,59.42857142857143,0.1214285714285714,12.328571428571427,1006.8571428571428,0.5128571428571428,0.0
752,2014-05-25,24,2.6062249283136234,-0.47640670732614615,-0.47640670732614615,-0.056047847920723065,-0.47640670732614615,-0.47640670732614615,-0.47640670732614615,-0.47640670732614615,-0.47640670732614615,0.7846698708901231,100635,0.0002384856163362,79.67142857142858,59.15714285714286,68.48571428571428,54.114285714285714,62.84285714285714,0.0271428571428571,11.12857142857143,1011.6142857142858,0.7642857142857142,0.0
753,2014-06-01,44,2.1632615420166035,-0.5191827700839848,-0.5191827700839848,-0.08653046168066414,-0.5191827700839848,-0.5191827700839848,-0.5191827700839848,-0.5191827700839848,-0.5191827700839848,1.5575483102519545,100635,0.0004372236299498,85.02857142857144,62.5,73.5,54.9,55.24285714285714,0.0968571428571428,10.671428571428573,1006.1142857142858,0.4371428571428571,0.0
754,2014-06-08,47,2.057983021710106,-0.5144957554275265,-0.5144957554275265,-0.34299717028501764,-0.34299717028501764,-0.5144957554275265,-0.5144957554275265,-0.5144957554275265,-0.5144957554275265,1.7149858514250882,100635,0.0004670343319918,78.31428571428572,65.07142857142857,71.82857142857144,59.98571428571428,67.97142857142858,0.1948571428571428,10.585714285714284,1005.8142857142856,0.2357142857142857,0.0
755,2014-06-15,22,2.691255681435181,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,0.6210590034081188,100635,0.0002186118149749,80.88571428571429,64.34285714285714,71.34285714285714,60.957142857142856,71.45714285714286,0.1452857142857142,11.657142857142857,1006.4571428571428,0.4671428571428571,0.0
756,2014-06-22,20,2.7703435075106295,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,-0.38882014140500065,0.34021762372937553,100635,0.0001987380136135,82.82857142857142,67.68571428571428,74.31428571428572,63.58571428571429,70.78571428571429,0.0809999999999999,9.1,1006.1857142857144,0.71,0.0
757,2014-06-29,25,2.691255681435181,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,-0.41403933560541256,0.6210590034081188,98739,0.0002531927607125,82.0,67.6,74.07142857142857,63.71428571428572,71.65714285714286,1.192,9.87142857142857,1005.7857142857144,0.53,1.0
758,2014-07-06,52,2.7830065362534855,-0.40050647569699604,-0.40050647569699604,-0.40050647569699604,-0.24646552350584372,-0.40050647569699604,-0.40050647569699604,-0.40050647569699604,-0.40050647569699604,0.2670043171313307,98424,0.0005283264244493,85.01428571428572,70.0,77.07142857142857,65.71428571428571,69.68571428571428,0.119,9.785714285714286,1007.0428571428572,0.19,0.0
759,2014-07-13,56,2.4429732444131416,-0.4812840057572024,-0.4812840057572024,-0.4812840057572024,-0.23759590157634047,-0.4812840057572024,-0.4812840057572024,-0.4812840057572024,-0.4812840057572024,1.163610697463616,98424,0.0005689669186377,88.57142857142857,72.64285714285714,79.54285714285713,67.31428571428572,68.34285714285714,0.0064285714285714,13.0,1002.3857142857142,0.4242857142857142,0.0
760,2014-07-20,23,2.5469030597241806,-0.45787021298412234,-0.45787021298412234,-0.3147857714265841,-0.45787021298412234,-0.45787021298412234,-0.45787021298412234,-0.45787021298412234,-0.45787021298412234,0.9729742025912599,98424,0.0002336828415833,87.60000000000001,72.77142857142857,79.38571428571429,69.39999999999999,72.85714285714286,0.175,10.171428571428573,1010.4,0.6642857142857144,0.0
761,2014-07-27,21,2.712357043964705,-0.4383607343781342,-0.4383607343781342,-0.4383607343781342,-0.16438527539180034,-0.4383607343781342,-0.4383607343781342,-0.4383607343781342,-0.4383607343781342,0.5205533720740343,98424,0.0002133625944891,83.27142857142857,70.97142857142858,76.81428571428572,69.71428571428571,79.87142857142858,1.006,14.285714285714286,1006.9142857142856,0.7585714285714286,1.0
762,2014-08-03,9,2.072156509320409,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,-0.4725970986169354,1.7086202796150742,98424,9.1441111923921e-05,90.44285714285716,75.24285714285715,82.21428571428571,70.34285714285714,69.0,0.0938571428571428,11.228571428571428,1006.4857142857144,0.1399999999999999,1.0
763,2014-08-10,17,2.6695506759095853,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,-0.4191856433246456,0.6839344706875797,98424,0.0001727221003007,83.91428571428571,71.82857142857144,77.51428571428572,68.41428571428571,75.85714285714286,0.3645714285714286,10.571428571428571,1004.3142857142856,0.3728571428571428,0.0
764,2014-08-17,32,2.765536615393898,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,-0.3907823478273987,0.3607221672252911,98424,0.0003251239535072,81.71428571428571,69.18571428571428,75.2,66.91428571428571,76.55714285714285,0.0198571428571428,7.928571428571429,1007.8142857142856,0.6171428571428572,0.0
765,2014-08-24,17,2.8138991886063414,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,-0.3656479171635359,0.11128414870194574,98424,0.0001727221003007,80.67142857142858,70.27142857142857,74.78571428571429,69.0,83.22857142857143,0.4465714285714285,8.328571428571427,1009.4714285714286,0.85,0.0
766,2014-08-31,14,1.7819045203420978,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,-0.4736708218630893,2.0074620545626165,98424,0.0001422417296594,84.61428571428571,68.61428571428571,76.27142857142857,65.17142857142856,69.98571428571428,0.104,7.914285714285714,1013.2,0.09,0.0
767,2014-09-07,28,1.5233393892655687,-0.5229374022851951,-0.5229374022851951,-0.2955733143351103,-0.5229374022851951,-0.5229374022851951,-0.5229374022851951,-0.2955733143351103,-0.5229374022851951,2.205431653115823,98424,0.0002844834593188,82.31428571428572,66.47142857142858,73.57142857142857,64.37142857142858,74.94285714285715,0.3637142857142857,9.085714285714284,1010.0714285714286,0.3271428571428571,0.0
768,2014-09-14,24,2.3440855023026064,-0.48498320737295303,-0.48498320737295303,-0.48498320737295303,-0.48498320737295303,-0.48498320737295303,-0.48498320737295303,-0.2829068709675559,-0.48498320737295303,1.3337038202756208,98424,0.0002438429651304,82.67142857142858,62.98571428571428,72.64285714285714,59.62857142857143,66.02857142857142,0.0008571428571428,7.857142857142857,1011.6,0.5671428571428571,0.0
769,2014-09-21,54,0.6431920864232732,-0.4594229188737666,-0.4594229188737666,-0.09188458377475332,-0.4594229188737666,-0.4594229188737666,-0.4594229188737666,-0.4594229188737666,-0.4594229188737666,2.664652929467846,98424,0.0005486466715435,79.07142857142857,60.057142857142864,68.94285714285715,52.67142857142857,58.82857142857143,0.0,7.585714285714286,1015.5571428571428,0.8014285714285715,0.0
770,2014-09-28,29,2.670432733896731,-0.4581077074885605,-0.4581077074885605,-0.23464053310389682,-0.34637412029622866,-0.4581077074885605,-0.4581077074885605,-0.4581077074885605,-0.4581077074885605,0.6592281644347578,103419,0.0002804126901246,78.28571428571429,61.55714285714286,69.94285714285715,59.01428571428572,70.94285714285715,0.0472857142857142,9.0,1015.4571428571428,0.3185714285714285,0.0
771,2014-10-05,14,2.3145502494313783,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,-0.4629100498862757,1.3887301496588271,105418,0.0001328046443681,71.95714285714286,57.15714285714286,64.31428571428572,53.971428571428575,71.5,0.1428571428571428,9.414285714285716,1015.5714285714286,0.2728571428571428,0.0
772,2014-10-12,30,2.7639316910492018,-0.4042113540269584,-0.4042113540269584,-0.4042113540269584,-0.29496504212778046,-0.4042113540269584,-0.4042113540269584,-0.4042113540269584,-0.4042113540269584,0.36051282926728717,105418,0.0002845813807888,76.72857142857143,50.18571428571429,62.98571428571428,48.31428571428571,62.385714285714286,0.0,8.814285714285715,1021.0714285714286,0.5214285714285715,0.0
773,2014-10-19,26,2.508505788679375,-0.5441732134172189,-0.5441732134172189,0.38490300461217936,-0.4114480394130192,-0.5441732134172189,-0.5441732134172189,-0.5441732134172189,-0.5441732134172189,0.7830785266247786,105418,0.0002466371966836,68.91428571428571,46.4,57.7,41.32857142857143,57.91428571428571,0.0164285714285714,10.37142857142857,1019.5285714285714,0.7485714285714286,0.0
774,2014-10-26,21,2.7251428084420324,-0.44698109556456617,-0.44698109556456617,-0.014418745018211825,-0.44698109556456617,-0.44698109556456617,-0.44698109556456617,-0.44698109556456617,-0.44698109556456617,0.41814360552814256,105418,0.0001992069665522,66.14285714285714,50.44285714285714,57.74285714285714,51.0,79.64285714285714,0.2445714285714285,8.685714285714285,1019.3,0.5457142857142857,0.0
775,2014-11-02,36,2.2200322321966572,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,-0.46789917001454207,1.5231611279196795,105418,0.0003414976569466,65.32857142857144,44.71428571428572,54.25714285714286,36.385714285714286,54.371428571428574,0.0257142857142857,9.214285714285714,1020.7285714285714,0.22,0.0
776,2014-11-09,29,2.4278905867466083,-0.46775873689613556,-0.46775873689613556,-0.35638760906372235,-0.46775873689613556,-0.46775873689613556,-0.46775873689613556,-0.46775873689613556,-0.46775873689613556,1.202808180590063,105418,0.0002750953347625,60.98571428571428,40.02857142857143,50.24285714285714,34.58571428571428,57.72857142857144,0.0027142857142857,8.528571428571428,1022.3857142857142,0.4685714285714285,0.0
777,2014-11-16,29,2.5766246914700717,-0.5016437452419609,-0.5016437452419609,0.182415907360713,-0.5016437452419609,-0.5016437452419609,-0.5016437452419609,-0.5016437452419609,-0.5016437452419609,0.7524656178629412,105418,0.0002750953347625,51.4,31.185714285714287,41.457142857142856,23.2,51.271428571428565,0.0395714285714285,11.185714285714283,1022.6857142857144,0.6957142857142857,0.0
778,2014-11-23,28,2.594780332161219,-0.4699208475567562,-0.4699208475567562,-0.2656074355755578,-0.36776414156615705,-0.4699208475567562,-0.4699208475567562,-0.4699208475567562,-0.4699208475567562,0.8581163303210332,105418,0.0002656092887362,54.1,35.41428571428571,44.84285714285714,34.371428571428574,69.38571428571429,0.0451428571428571,8.1,1025.6,0.6399999999999999,0.0
779,2014-11-30,30,1.641077638917525,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,-0.47120051018423986,2.128526442556394,105418,0.0002845813807888,55.52857142857143,40.31428571428571,47.9,39.34285714285714,74.10000000000001,0.1464285714285714,9.742857142857144,1018.7571428571428,0.1657142857142857,0.0
780,2014-12-07,42,2.4406170470288724,-0.39364791081110845,-0.47237749297333015,-0.39364791081110845,-0.47237749297333015,-0.47237749297333015,-0.47237749297333015,-0.47237749297333015,-0.47237749297333015,1.1809437324333254,105418,0.0003984139331044,32.34285714285714,18.15714285714285,25.15714285714285,8.285714285714286,49.91428571428571,0.0127142857142857,12.87142857142857,1021.7,0.4157142857142857,0.0
781,2014-12-14,25,2.5187104714564534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,1.037116076482069,105418,0.0002371511506573,34.74285714285715,19.47142857142857,27.214285714285715,12.014285714285714,54.74285714285714,0.0198571428571428,10.44285714285714,1027.742857142857,0.6485714285714286,0.0
782,2014-12-21,27,2.426850417144837,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,-0.45434185891752654,1.2078844541953757,105418,0.0002561232427099,31.12857142857143,17.342857142857145,24.071428571428573,9.05714285714286,55.17142857142857,0.0727142857142857,13.342857142857143,1025.6,0.8742857142857143,0.0
783,2014-12-28,15,2.0324880693224214,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,-0.47331913943124887,1.7540650461275693,104090,0.0001441060620616,37.44285714285714,19.557142857142857,28.11428571428572,14.771428571428572,58.72857142857144,0.0035714285714285,8.828571428571427,1026.3857142857144,0.1071428571428571,0.0
784,2015-01-04,18,2.8217450093796894,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,-0.3596341678621173,0.0553283335172488,103095,0.0001745962461807,36.771428571428565,20.97142857142857,28.72857142857143,13.814285714285717,55.74285714285714,0.0011428571428571,12.157142857142857,1020.4142857142856,0.3571428571428571,0.0
785,2015-01-11,10,2.5187104714564534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,-0.44447831849231534,1.037116076482069,103095,9.699791454483727e-05,37.51428571428572,19.3,28.285714285714285,12.614285714285714,54.75714285714286,0.0169999999999999,11.014285714285714,1022.1857142857144,0.5957142857142858,0.0
786,2015-01-18,22,2.735467997336226,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,-0.40153658676495063,0.47682469678337885,103095,0.0002133954119986,39.24285714285714,21.7,30.61428571428572,14.242857142857142,52.92857142857143,0.0184285714285714,10.157142857142857,1027.257142857143,0.8228571428571428,0.0
787,2015-01-25,33,2.3908348715801444,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,-0.45745215954421536,1.2687824047735785,103095,0.0003200931179979,41.81428571428571,27.12857142857143,34.24285714285714,23.75714285714286,66.45714285714287,0.0228571428571428,8.7,1023.4,0.1985714285714285,0.0
788,2015-02-01,31,1.7544874564190565,-0.5175106885840381,-0.5175106885840381,-0.1388443310835224,-0.5175106885840381,-0.5175106885840381,-0.5175106885840381,-0.5175106885840381,-0.5175106885840381,2.006931694752734,103095,0.0003006935350889,36.51428571428571,21.014285714285712,28.085714285714285,13.314285714285717,55.642857142857146,0.0111428571428571,9.314285714285717,1027.4714285714283,0.3,0.0
789,2015-02-08,14,2.228803845460516,-0.489249624613284,-0.489249624613284,-0.489249624613284,-0.3080460599416973,-0.489249624613284,-0.489249624613284,-0.489249624613284,-0.489249624613284,1.5039895867741693,103095,0.0001357970803627,40.12857142857143,20.62857142857143,29.442857142857143,14.55714285714286,56.5,0.0,10.114285714285714,1025.9,0.5385714285714286,0.0
790,2015-02-15,9,2.2985591319628007,-0.5160030704406288,-0.5160030704406288,-0.5160030704406288,-0.5160030704406288,-0.5160030704406288,-0.5160030704406288,-0.0469093700400572,-0.5160030704406288,1.3603717311616574,103095,8.729812309035356e-05,42.05714285714286,23.214285714285715,32.771428571428565,16.657142857142855,54.65714285714286,0.0012857142857142,11.685714285714283,1019.3142857142856,0.7671428571428571,0.0
791,2015-02-22,53,1.7943925408215138,-0.4820756079818992,-0.4820756079818992,-0.4820756079818992,-0.4820756079818992,-0.4820756079818992,-0.41512066242885765,-0.4820756079818992,-0.4820756079818992,1.9952573774806384,103095,0.0005140889470876,44.471428571428575,32.357142857142854,38.5,29.557142857142857,71.9,0.1321428571428571,9.814285714285717,1019.9571428571428,0.4328571428571428,0.0
792,2015-03-01,21,1.6542673984733303,-0.33698039598530805,-0.49015330325135714,-0.49015330325135714,-0.49015330325135714,-0.49015330325135714,-0.49015330325135714,-0.49015330325135714,-0.49015330325135714,2.1137861202714774,103095,0.0002036956205441,43.72857142857144,28.142857142857142,35.471428571428575,17.9,51.18571428571429,0.0057142857142857,12.271428571428572,1021.6714285714288,0.2428571428571428,0.0
793,2015-03-08,29,2.220846228123501,-0.5106758706380243,-0.5106758706380243,-0.2731522098761525,-0.39191404025708837,-0.5106758706380243,-0.5106758706380243,-0.5106758706380243,-0.5106758706380243,1.5082752458378856,103095,0.00028129395218,46.457142857142856,24.47142857142857,35.34285714285714,15.157142857142858,47.41428571428571,0.0365714285714285,12.271428571428572,1021.6428571428572,0.4771428571428571,0.0
794,2015-03-15,22,2.45605941089555,-0.48532910514702476,-0.48532910514702476,-0.19119025354276734,-0.48532910514702476,-0.48532910514702476,-0.48532910514702476,-0.48532910514702476,-0.48532910514702476,1.1324345786763912,103095,0.0002133954119986,46.35714285714285,25.042857142857144,35.614285714285714,11.628571428571428,39.65714285714286,0.0075714285714285,16.54285714285714,1021.5714285714286,0.7128571428571429,0.0
795,2015-03-22,20,2.8006027165660017,-0.38707517220830917,-0.38707517220830917,-0.38707517220830917,-0.27322953332351235,-0.38707517220830917,-0.38707517220830917,-0.38707517220830917,-0.38707517220830917,0.18215302221567492,103095,0.0001939958290896,63.5,36.72857142857144,49.24285714285714,27.300000000000004,47.91428571428571,0.0622857142857142,11.714285714285714,1016.7428571428572,0.5285714285714286,0.0
796,2015-03-29,27,2.630507228236381,-0.34936424125014437,-0.452118429853128,-0.452118429853128,-0.34936424125014437,-0.452118429853128,-0.452118429853128,-0.452118429853128,-0.452118429853128,0.7809318333826756,108392,0.0002490958742342,57.4,31.5,43.68571428571429,19.714285714285715,44.2,0.0004285714285714,12.12857142857143,1026.642857142857,0.1942857142857142,1.0
797,2015-04-05,40,1.9367718976436463,-0.4841929744109116,-0.4841929744109116,-0.4841929744109116,-0.4841929744109116,-0.4841929744109116,-0.40349414534242634,-0.4841929744109116,-0.4841929744109116,1.8560730685751612,110512,0.0003619516432604,63.02857142857143,44.98571428571428,53.885714285714286,41.142857142857146,65.44285714285715,0.2975714285714286,14.185714285714283,1012.3285714285714,0.4228571428571429,0.0
