datetime,Residential,General,Educational,Industrial,Agricultural,Streetlights,Other,Total Electricity Usage
2007-03-25,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-04-01,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-04-08,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-04-15,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-04-22,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-04-29,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-05-06,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-05-13,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-05-20,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-05-27,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-06-03,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-06-10,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-06-17,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-06-24,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-07-01,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-07-08,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-07-15,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-07-22,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-07-29,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-08-05,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-08-12,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-08-19,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-08-26,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-09-02,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-09-09,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-09-16,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-09-23,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-09-30,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-10-07,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-10-14,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-10-21,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-10-28,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-11-04,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-11-11,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-11-18,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-11-25,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-12-02,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-12-09,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-12-16,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-12-23,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2007-12-30,1032182165.9423077,1490555216.4615386,91318736.36538461,3453158830.8076925,144234820.3846154,51287849.09615385,355899993.5576923,6618637612.615385
2008-01-06,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-01-13,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-01-20,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-01-27,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-02-03,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-02-10,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-02-17,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-02-24,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-03-02,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-03-09,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-03-16,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-03-23,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-03-30,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-04-06,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-04-13,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-04-20,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-04-27,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-05-04,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-05-11,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-05-18,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-05-25,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-06-01,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-06-08,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-06-15,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-06-22,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-06-29,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-07-06,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-07-13,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-07-20,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-07-27,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-08-03,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-08-10,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-08-17,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-08-24,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-08-31,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-09-07,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-09-14,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-09-21,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-09-28,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-10-05,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-10-12,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-10-19,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-10-26,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-11-02,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-11-09,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-11-16,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-11-23,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-11-30,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-12-07,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-12-14,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-12-21,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2008-12-28,1065737875.0769231,1574514662.4038463,101094735.82692307,3675754604.6538463,155272198.6346154,53310981.442307696,367976378.71153843,6993661436.75
2009-01-04,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-01-11,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-01-18,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-01-25,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-02-01,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-02-08,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-02-15,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-02-22,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-03-01,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-03-08,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-03-15,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-03-22,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-03-29,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-04-05,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-04-12,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-04-19,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-04-26,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-05-03,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-05-10,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-05-17,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-05-24,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-05-31,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-06-07,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-06-14,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-06-21,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-06-28,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-07-05,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-07-12,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-07-19,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-07-26,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-08-02,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-08-09,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-08-16,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-08-23,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-08-30,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-09-06,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-09-13,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-09-20,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-09-27,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-10-04,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-10-11,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-10-18,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-10-25,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-11-01,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-11-08,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-11-15,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-11-22,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-11-29,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-12-06,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-12-13,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-12-20,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2009-12-27,1107718162.5769231,1662669434.4615386,110200439.01923077,3838369557.269231,167646105.73076922,54283800.17307692,366519554.96153843,7307407054.192307
2010-01-03,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-01-10,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-01-17,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-01-24,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-01-31,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-02-07,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-02-14,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-02-21,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-02-28,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-03-07,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-03-14,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-03-21,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-03-28,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-04-04,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-04-11,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-04-18,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-04-25,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-05-02,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-05-09,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-05-16,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-05-23,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-05-30,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-06-06,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-06-13,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-06-20,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-06-27,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-07-04,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-07-11,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-07-18,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-07-25,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-08-01,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-08-08,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-08-15,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-08-22,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-08-29,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-09-05,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-09-12,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-09-19,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-09-26,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-10-03,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-10-10,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-10-17,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-10-24,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-10-31,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-11-07,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
2010-11-14,1137341985.3653846,1715690813.8846154,123137315.63461539,3909785664.8846154,182875560.0,56324427.634615384,361400805.96153843,7486556573.365385
