datetime,CO,Nox,Sox,TSP,PM-10,VOCs,NH3
2010-02-28,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-03-07,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-03-14,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-03-21,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-03-28,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-04-04,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-04-11,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-04-18,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-04-25,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-05-02,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-05-09,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-05-16,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-05-23,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-05-30,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-06-06,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-06-13,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-06-20,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-06-27,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-07-04,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-07-11,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-07-18,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-07-25,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-08-01,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-08-08,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-08-15,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-08-22,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-08-29,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-09-05,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-09-12,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-09-19,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-09-26,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-10-03,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-10-10,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-10-17,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-10-24,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-10-31,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-11-07,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-11-14,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-11-21,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-11-28,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-12-05,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-12-12,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-12-19,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2010-12-26,14735937.076923076,20407875.096153848,7725797.423076923,3415403.6346153845,2246298.4615384615,16660726.307692308,5572422.480769231
2011-01-02,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-01-09,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-01-16,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-01-23,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-01-30,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-02-06,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-02-13,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-02-20,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-02-27,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-03-06,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-03-13,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-03-20,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-03-27,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-04-03,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-04-10,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-04-17,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-04-24,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-05-01,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-05-08,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-05-15,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-05-22,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-05-29,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-06-05,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-06-12,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-06-19,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-06-26,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-07-03,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-07-10,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-07-17,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-07-24,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-07-31,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-08-07,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-08-14,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-08-21,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-08-28,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-09-04,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-09-11,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-09-18,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-09-25,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-10-02,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-10-09,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-10-16,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-10-23,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-10-30,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-11-06,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-11-13,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-11-20,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-11-27,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-12-04,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-12-11,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-12-18,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2011-12-25,13814317.576923076,20004123.384615384,8345374.480769231,3880959.576923077,2522620.4615384615,16790547.03846154,5315676.442307692
2012-01-01,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-01-08,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-01-15,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-01-22,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-01-29,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-02-05,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-02-12,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-02-19,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-02-26,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-03-04,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-03-11,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-03-18,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-03-25,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-04-01,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-04-08,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-04-15,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-04-22,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-04-29,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-05-06,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-05-13,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-05-20,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-05-27,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-06-03,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-06-10,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-06-17,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-06-24,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-07-01,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-07-08,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-07-15,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-07-22,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-07-29,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-08-05,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-08-12,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-08-19,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-08-26,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-09-02,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-09-09,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-09-16,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-09-23,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-09-30,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-10-07,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-10-14,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-10-21,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-10-28,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-11-04,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-11-11,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-11-18,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-11-25,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-12-02,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-12-09,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-12-16,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-12-23,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2012-12-30,13530502.942307692,20677051.653846152,8031636.980769231,3514301.3076923075,2307316.8846153845,17525419.0,5835828.288461538
2013-01-06,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-01-13,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-01-20,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-01-27,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-02-03,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-02-10,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-02-17,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-02-24,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-03-03,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-03-10,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-03-17,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-03-24,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-03-31,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-04-07,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-04-14,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-04-21,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-04-28,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-05-05,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-05-12,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-05-19,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-05-26,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-06-02,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-06-09,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-06-16,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-06-23,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-06-30,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-07-07,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-07-14,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-07-21,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-07-28,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-08-04,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-08-11,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-08-18,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-08-25,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-09-01,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-09-08,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-09-15,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-09-22,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-09-29,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-10-06,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-10-13,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-10-20,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-10-27,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-11-03,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-11-10,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-11-17,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-11-24,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-12-01,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-12-08,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-12-15,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-12-22,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2013-12-29,13397730.076923076,20973342.980769232,7781927.538461538,3576655.3076923075,2337754.173076923,17568703.980769232,5634099.0
2014-01-05,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-01-12,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-01-19,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-01-26,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-02-02,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-02-09,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-02-16,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-02-23,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-03-02,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-03-09,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-03-16,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-03-23,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-03-30,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-04-06,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-04-13,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-04-20,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-04-27,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-05-04,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
2014-05-11,11431798.557692308,21841206.115384616,6599243.076923077,2830645.019230769,1883036.6538461538,17419278.980769232,5625019.519230769
