주차,기간,기사 갯수,오염,환경 오염,생물 멸종,산성비,수질 오염,기후 위기,온난화 가속화,오존층 파괴,유해 물질 누출,이산화탄소,주간 뉴스 수,뉴스 비율
881,20161114 - 20161120,25,22,0,0,2,0,0,0,0,0,12,96185,0.0002599157872849197
882,20161121 - 20161127,32,28,0,0,0,0,0,0,0,0,13,96185,0.0003326922077246972
883,20161128 - 20161204,17,7,0,0,0,0,0,0,0,0,13,96185,0.0001767427353537454
884,20161205 - 20161211,11,7,0,0,0,0,0,0,0,0,8,96185,0.00011436294640536467
885,20161212 - 20161218,35,39,0,0,0,0,0,0,0,0,14,96185,0.0003638821021988876
886,20161219 - 20161225,30,23,0,0,1,0,0,0,0,0,18,96185,0.00031189894474190365
887,20161226 - 20170101,25,26,0,0,0,0,0,0,0,0,10,96582,0.0002588474042782299
888,20170102 - 20170108,12,14,0,0,0,0,0,0,0,0,6,98970,0.00012124886329190665
889,20170109 - 20170115,22,24,0,0,0,0,0,0,0,0,13,98970,0.00022228958270182884
890,20170116 - 20170122,29,32,0,0,2,0,0,0,0,0,7,98970,0.0002930180862887744
891,20170123 - 20170129,12,8,0,0,0,0,0,0,0,0,9,98970,0.00012124886329190665
892,20170130 - 20170205,17,19,0,0,0,0,0,0,0,0,12,98970,0.00017176922299686774
893,20170206 - 20170212,27,28,0,0,0,0,0,0,0,0,12,98970,0.0002728099424067899
894,20170213 - 20170219,28,31,0,0,0,1,0,0,0,0,8,98970,0.0002829140143477822
895,20170220 - 20170226,19,20,0,0,0,0,0,0,0,0,15,98970,0.0001919773668788522
896,20170227 - 20170305,29,28,0,0,0,0,0,0,0,0,12,98970,0.0002930180862887744
897,20170306 - 20170312,33,32,0,0,0,1,0,0,0,0,22,98970,0.0003334343740527433
898,20170313 - 20170319,14,13,0,0,0,0,0,0,0,0,9,98970,0.0001414570071738911
899,20170320 - 20170326,40,42,0,0,1,1,0,0,0,0,21,98970,0.0004041628776396888
900,20170327 - 20170402,51,40,0,0,2,0,0,0,0,0,29,98253,0.0005190681200574028
901,20170403 - 20170409,33,34,0,0,5,0,0,0,0,0,13,96460,0.00034211071946921003
902,20170410 - 20170416,28,34,0,0,1,0,0,0,0,0,18,96460,0.00029027576197387516
903,20170417 - 20170423,39,28,0,0,0,0,0,0,0,0,19,96460,0.00040431266846361187
904,20170424 - 20170430,36,39,0,0,2,0,0,0,0,0,12,96460,0.00037321169396641095
905,20170501 - 20170507,13,15,0,0,0,0,0,0,0,0,2,96460,0.00013477088948787063
906,20170508 - 20170514,21,19,0,1,1,0,0,0,0,0,14,96460,0.0002177068214804064
907,20170515 - 20170521,31,21,0,0,0,0,0,0,0,0,23,96460,0.0003213767364710761
908,20170522 - 20170528,43,44,0,0,2,2,0,0,0,0,14,96460,0.00044578063445987977
909,20170529 - 20170604,76,47,0,0,0,0,0,0,0,0,46,96460,0.0007878913539290898
910,20170605 - 20170611,32,32,0,0,0,1,0,0,0,0,15,96460,0.00033174372797014305
911,20170612 - 20170618,39,41,0,0,1,1,0,0,0,0,19,96460,0.00040431266846361187
912,20170619 - 20170625,32,37,0,0,1,0,0,1,0,0,15,96460,0.00033174372797014305
913,20170626 - 20170702,61,79,0,0,3,0,0,0,0,0,17,96096,0.0006347818847818848
914,20170703 - 20170709,45,47,0,0,2,1,0,0,0,0,33,95186,0.0004727585989536276
915,20170710 - 20170716,21,22,0,0,0,1,0,0,0,0,11,95186,0.00022062067951169288
916,20170717 - 20170723,29,28,0,0,0,1,0,0,0,0,13,95186,0.00030466665265900446
917,20170724 - 20170730,25,26,0,0,0,0,0,0,1,0,12,95186,0.0002626436660853487
918,20170731 - 20170806,29,31,0,0,1,2,0,0,0,0,17,95186,0.00030466665265900446
919,20170807 - 20170813,35,34,0,0,1,1,0,0,0,0,17,95186,0.0003677011325194882
920,20170814 - 20170820,17,15,0,0,1,0,0,0,0,0,13,95186,0.0001785976929380371
921,20170821 - 20170827,28,29,1,0,1,1,0,0,0,0,7,95186,0.00029416090601559053
922,20170828 - 20170903,16,12,0,0,3,0,0,0,0,0,11,95186,0.00016809194629462316
923,20170904 - 20170910,28,28,0,0,1,1,0,0,2,0,10,95186,0.00029416090601559053
924,20170911 - 20170917,35,30,0,0,0,2,0,0,0,0,10,95186,0.0003677011325194882
925,20170918 - 20170924,48,39,0,0,1,0,0,0,0,0,31,95186,0.0005042758388838695
926,20170925 - 20171001,20,22,0,0,1,0,0,0,0,0,10,94824,0.00021091706740909475
927,20171002 - 20171008,7,5,0,0,0,0,0,0,0,0,6,92657,7.554744919434042e-05
928,20171009 - 20171015,23,21,0,0,1,1,0,0,0,0,9,92657,0.0002482273330671185
929,20171016 - 20171022,36,36,0,0,0,0,0,0,0,0,20,92657,0.00038852973871375074
930,20171023 - 20171029,30,42,0,0,1,2,0,0,0,0,11,92657,0.00032377478226145893
931,20171030 - 20171105,26,22,0,0,0,0,0,0,0,0,13,92657,0.0002806048112932644
932,20171106 - 20171112,35,32,0,0,1,0,0,0,0,0,15,92657,0.0003777372459717021
933,20171113 - 20171119,17,10,0,0,0,0,0,0,0,0,12,92657,0.00018347237661482674
934,20171120 - 20171126,32,27,0,0,0,0,0,0,0,0,14,92657,0.0003453597677455562
935,20171127 - 20171203,28,22,0,0,1,0,0,0,0,0,20,92657,0.00030218979677736166
936,20171204 - 20171210,16,18,0,0,1,0,0,0,0,0,6,92657,0.0001726798838727781
937,20171211 - 20171217,29,28,0,0,1,0,0,0,0,0,15,92657,0.0003129822895194103
938,20171218 - 20171224,29,23,0,0,1,0,0,0,0,0,22,92657,0.0003129822895194103
939,20171225 - 20171231,33,21,0,0,1,0,0,0,0,0,23,92657,0.00035615226048760484
940,20180101 - 20180107,28,29,0,0,2,0,0,0,0,0,11,101643,0.00027547396279133834
941,20180108 - 20180114,31,29,0,0,0,0,0,0,0,0,17,101643,0.0003049890302332674
942,20180115 - 20180121,27,27,0,0,1,0,0,0,0,0,15,101643,0.00026563560697736194
943,20180122 - 20180128,18,22,0,0,0,0,0,0,0,0,10,101643,0.00017709040465157462
944,20180129 - 20180204,47,65,0,0,0,1,0,0,0,0,17,101643,0.0004624027232568893
945,20180205 - 20180211,25,27,0,0,0,0,0,0,0,0,8,101643,0.0002459588953494092
946,20180212 - 20180218,15,16,0,0,0,0,0,0,0,0,4,101643,0.0001475753372096455
947,20180219 - 20180225,30,35,0,0,1,0,0,0,0,0,16,101643,0.000295150674419291
948,20180226 - 20180304,16,13,0,0,0,0,0,0,0,0,8,101643,0.00015741369302362188
949,20180305 - 20180311,30,36,0,0,0,0,0,0,0,0,12,101643,0.000295150674419291
950,20180312 - 20180318,29,32,0,0,6,0,0,0,0,0,10,101643,0.0002853123186053147
951,20180319 - 20180325,37,27,0,0,2,0,0,0,0,0,16,101643,0.00036401916511712563
952,20180326 - 20180401,15,13,0,0,1,0,0,0,0,0,13,101452,0.0001478531719433821
953,20180402 - 20180408,38,38,0,0,1,0,0,0,0,0,16,100304,0.00037884830116446006
954,20180409 - 20180415,31,27,0,0,0,0,0,0,0,0,21,100304,0.00030906045621311215
955,20180416 - 20180422,38,25,0,0,1,0,0,0,0,0,31,100304,0.00037884830116446006
956,20180423 - 20180429,30,21,0,0,0,0,0,0,0,0,21,100304,0.00029909076407720527
957,20180430 - 20180506,18,20,0,0,1,0,0,0,0,0,6,100304,0.00017945445844632317
958,20180507 - 20180513,33,34,0,0,1,0,0,0,0,0,15,100304,0.0003289998404849258
959,20180514 - 20180520,38,40,0,0,0,0,0,0,0,0,9,100304,0.00037884830116446006
960,20180521 - 20180527,28,27,0,0,0,0,0,0,1,0,14,100304,0.0002791513798053916
961,20180528 - 20180603,28,29,0,0,1,0,0,0,0,0,7,100304,0.0002791513798053916
962,20180604 - 20180610,26,22,0,0,0,0,0,0,0,0,15,100304,0.0002592119955335779
963,20180611 - 20180617,36,38,0,0,0,0,0,0,0,0,15,100304,0.00035890891689264635
964,20180618 - 20180624,42,62,0,0,0,0,0,0,0,0,10,100304,0.0004187270697080874
965,20180625 - 20180701,49,51,1,0,0,0,0,0,0,0,17,99557,0.0004921803589903271
966,20180702 - 20180708,39,54,0,0,0,2,0,0,0,0,8,95075,0.0004102024717328425
967,20180709 - 20180715,10,7,0,0,0,0,0,0,0,0,5,95075,0.0001051801209571391
968,20180716 - 20180722,20,16,0,2,0,0,0,0,0,0,11,95075,0.0002103602419142782
969,20180723 - 20180729,39,26,0,0,0,0,0,0,0,0,21,95075,0.0004102024717328425
970,20180730 - 20180805,43,36,0,0,0,0,0,0,0,0,25,95075,0.00045227452011569814
971,20180806 - 20180812,48,29,0,0,0,0,0,0,0,0,34,95075,0.0005048645805942677
972,20180813 - 20180819,33,31,0,0,0,1,0,0,0,1,11,95075,0.000347094399158559
973,20180820 - 20180826,36,33,0,0,0,0,0,0,0,0,18,95075,0.00037864843544570075
974,20180827 - 20180902,35,36,0,0,0,1,0,0,0,0,11,95075,0.00036813042334998684
975,20180903 - 20180909,40,33,1,1,0,0,0,0,0,0,20,95075,0.0004207204838285564
976,20180910 - 20180916,43,36,0,0,0,0,0,0,0,0,16,95075,0.00045227452011569814
977,20180917 - 20180923,20,22,0,0,0,0,0,0,0,0,6,95075,0.0002103602419142782
978,20180924 - 20180930,6,7,0,0,0,0,0,0,0,0,3,95075,6.310807257428346e-05
979,20181001 - 20181007,22,11,0,0,0,0,0,0,0,0,16,103696,0.0002121586174972998
980,20181008 - 20181014,27,15,0,0,1,0,0,0,0,0,22,103696,0.0002603764851103225
981,20181015 - 20181021,42,41,0,0,0,0,0,0,0,0,23,103696,0.0004050300879493905
982,20181022 - 20181028,48,40,0,0,11,2,0,0,0,0,14,103696,0.00046289152908501776
983,20181029 - 20181104,38,40,0,0,0,0,0,0,0,0,19,103696,0.0003664557938589724
984,20181105 - 20181111,39,35,0,0,0,0,0,0,0,7,11,103696,0.0003760993673815769
985,20181112 - 20181118,22,18,0,0,1,1,0,0,0,0,13,103696,0.0002121586174972998
986,20181119 - 20181125,28,20,0,0,0,1,0,0,1,0,15,103696,0.000270020058632927
987,20181126 - 20181202,34,22,0,0,1,0,0,0,0,0,14,103696,0.00032788149976855426
988,20181203 - 20181209,41,41,0,0,1,1,0,0,0,0,27,103696,0.000395386514426786
989,20181210 - 20181216,26,28,0,0,2,0,0,0,0,0,11,103696,0.00025073291158771795
990,20181217 - 20181223,28,30,1,0,2,0,0,0,0,0,5,103696,0.000270020058632927
991,20181224 - 20181230,28,33,0,0,0,0,0,0,0,0,7,103696,0.000270020058632927
992,20181231 - 20190106,24,28,0,0,2,0,0,0,0,0,6,101135,0.00023730657042566865
993,20190107 - 20190113,46,54,0,0,0,0,0,0,0,0,7,100709,0.0004567615605358012
994,20190114 - 20190120,37,38,0,0,2,1,0,0,0,0,21,100709,0.00036739516825705745
995,20190121 - 20190127,33,34,1,0,7,0,0,0,0,0,12,100709,0.0003276767716887269
996,20190128 - 20190203,26,23,0,0,5,0,0,0,0,0,9,100709,0.0002581695776941485
997,20190204 - 20190210,20,16,0,0,0,0,0,0,0,0,12,100709,0.00019859198284165268
998,20190211 - 20190217,25,28,0,0,2,0,0,0,0,0,14,100709,0.00024823997855206585
999,20190218 - 20190224,26,30,0,0,0,0,0,0,0,0,9,100709,0.0002581695776941485
1000,20190225 - 20190303,28,36,0,0,2,0,0,0,0,0,9,100709,0.00027802877597831377
1001,20190304 - 20190310,53,57,0,0,10,0,0,0,0,0,27,100709,0.0005262687545303796
1002,20190311 - 20190317,36,31,0,0,10,0,0,0,1,0,22,100709,0.0003574655691149748
1003,20190318 - 20190324,53,53,0,0,6,0,0,0,0,0,23,100709,0.0005262687545303796
1004,20190325 - 20190331,47,57,0,0,1,0,0,0,0,0,16,100709,0.0004666911596778838
1005,20190401 - 20190407,54,56,0,0,7,0,0,0,0,0,19,109798,0.0004918122370170678
1006,20190408 - 20190414,52,46,0,0,0,1,0,0,0,0,28,109798,0.0004735969689793985
1007,20190415 - 20190421,31,34,0,0,5,1,0,0,0,0,13,109798,0.0002823366545838722
1008,20190422 - 20190428,25,15,0,0,3,0,0,0,0,0,11,109798,0.00022769085047086467
1009,20190429 - 20190505,43,36,0,0,0,0,0,0,0,0,15,109798,0.00039162826280988723
1010,20190506 - 20190512,39,27,0,0,0,0,0,0,0,0,31,109798,0.0003551977267345489
1011,20190513 - 20190519,59,66,0,0,0,1,0,1,0,0,21,109798,0.0005373504071112407
1012,20190520 - 20190526,63,30,0,0,0,0,0,0,7,0,26,109798,0.0005737809431865789
1013,20190527 - 20190602,38,39,0,0,0,2,0,1,0,0,16,109798,0.0003460900927157143
1014,20190603 - 20190609,30,27,0,0,0,1,0,0,0,0,22,109798,0.0002732290205650376
1015,20190610 - 20190616,34,24,0,0,1,0,1,0,0,0,20,109798,0.000309659556640376
1016,20190617 - 20190623,47,62,0,0,1,1,0,0,0,0,11,109798,0.0004280587988852256
1017,20190624 - 20190630,31,50,0,0,0,1,0,0,0,0,3,109798,0.0002823366545838722
1018,20190701 - 20190707,26,15,0,0,2,1,0,0,0,0,15,109003,0.0002385255451684816
1019,20190708 - 20190714,45,47,0,0,4,1,1,0,0,0,15,109003,0.0004128326743300643
1020,20190715 - 20190721,30,19,0,0,0,0,1,0,0,0,16,109003,0.00027522178288670953
1021,20190722 - 20190728,28,25,0,0,1,0,0,0,0,0,7,109003,0.00025687366402759557
1022,20190729 - 20190804,55,32,0,0,0,0,0,0,0,0,30,109003,0.0005045732686256341
1023,20190805 - 20190811,33,25,0,0,2,0,1,0,0,0,12,109003,0.0003027439611753805
1024,20190812 - 20190818,25,27,0,0,0,2,0,0,0,0,6,109003,0.00022935148573892462
1025,20190819 - 20190825,44,21,0,0,4,0,1,0,0,0,19,109003,0.00040365861490050735
1026,20190826 - 20190901,46,41,0,0,0,2,0,0,0,0,17,109003,0.0004220067337596213
1027,20190902 - 20190908,48,34,1,1,0,0,0,0,0,0,23,109003,0.0004403548526187353
1028,20190909 - 20190915,33,33,0,0,0,0,0,0,0,0,14,109003,0.0003027439611753805
1029,20190916 - 20190922,57,18,0,0,1,0,5,0,0,0,20,109003,0.0005229213874847481
1030,20190923 - 20190929,68,22,0,0,2,0,3,1,0,0,32,109003,0.0006238360412098749
1031,20190930 - 20191006,35,23,0,0,0,0,1,0,0,0,16,113158,0.00030930203785856943
1032,20191007 - 20191013,46,24,0,0,1,1,0,0,0,0,23,113851,0.00040403685518792105
1033,20191014 - 20191020,44,28,0,0,0,0,2,0,0,0,15,113851,0.0003864700353971419
1034,20191021 - 20191027,108,65,0,0,0,1,2,0,0,0,34,113851,0.0009486082687020755
1035,20191028 - 20191103,53,45,0,0,1,1,0,0,0,0,18,113851,0.00046552072445564817
1036,20191104 - 20191110,80,62,0,0,3,1,0,0,0,0,31,113851,0.0007026727916311671
1037,20191111 - 20191117,37,24,0,0,0,1,0,0,0,0,18,113851,0.0003249861661294148
1038,20191118 - 20191124,60,54,0,0,0,0,0,0,0,0,19,113851,0.0005270045937233753
1039,20191125 - 20191201,62,34,0,0,0,0,1,0,0,0,19,113851,0.0005445714135141544
1040,20191202 - 20191208,40,24,0,0,0,0,0,0,0,0,19,113851,0.00035133639581558354
1041,20191209 - 20191215,50,28,1,0,0,0,1,0,0,0,24,113851,0.0004391704947694794
1042,20191216 - 20191222,42,18,0,0,1,0,0,0,0,0,16,113851,0.0003689032156063627
1043,20191223 - 20191229,36,24,0,0,0,2,0,0,0,0,19,113851,0.0003162027562340252
1044,20191230 - 20200105,34,21,0,0,1,0,0,0,0,0,13,114404,0.00029719240585993496
1045,20200106 - 20200112,41,25,0,0,0,0,0,0,0,0,15,114625,0.00035768811341330424
1046,20200113 - 20200119,70,40,0,0,3,1,3,1,0,0,25,114625,0.0006106870229007634
1047,20200120 - 20200126,63,16,0,0,0,0,3,0,0,0,28,114625,0.0005496183206106871
1048,20200127 - 20200202,54,31,0,0,0,1,1,0,0,0,22,114625,0.00047110141766630316
1049,20200203 - 20200209,61,36,0,0,3,0,1,0,0,0,31,114625,0.0005321701199563795
1050,20200210 - 20200216,64,41,0,0,1,0,3,0,0,0,32,114625,0.0005583424209378408
1051,20200217 - 20200223,48,23,0,0,0,0,1,0,0,0,18,114625,0.0004187568157033806
1052,20200224 - 20200301,35,22,0,0,0,0,0,0,0,0,11,114625,0.0003053435114503817
1053,20200302 - 20200308,28,21,0,0,0,0,0,0,0,0,8,114625,0.00024427480916030533
1054,20200309 - 20200315,22,10,0,0,0,0,0,0,0,0,4,114625,0.00019193020719738277
1055,20200316 - 20200322,45,31,0,0,0,0,2,0,0,0,10,114625,0.0003925845147219193
1056,20200323 - 20200329,50,32,0,0,0,2,2,0,0,0,14,114625,0.0004362050163576881
1057,20200330 - 20200405,36,26,0,0,0,1,0,0,0,0,16,110814,0.0003248686989008609
1058,20200406 - 20200412,77,34,0,0,0,0,1,0,0,0,58,109290,0.0007045475340836308
1059,20200413 - 20200419,38,13,0,0,0,0,0,0,0,0,14,109290,0.0003476987830542593
1060,20200420 - 20200426,92,52,0,0,0,0,0,0,0,0,33,109290,0.000841797053710312
1061,20200427 - 20200503,50,29,0,0,1,0,2,0,0,0,15,109290,0.00045749839875560436
1062,20200504 - 20200510,54,25,0,0,2,0,1,0,0,0,26,109290,0.0004940982706560527
1063,20200511 - 20200517,68,20,0,0,0,0,0,0,0,0,40,109290,0.000622197822307622
1064,20200518 - 20200524,70,37,0,0,2,0,0,0,0,0,41,109290,0.0006404977582578461
1065,20200525 - 20200531,62,32,0,0,2,0,0,0,0,0,23,109290,0.0005672980144569494
1066,20200601 - 20200607,156,38,0,0,0,0,0,0,0,0,23,109290,0.0014273950041174856
1067,20200608 - 20200614,116,73,3,0,0,1,1,0,0,0,36,109290,0.001061396285113002
1068,20200615 - 20200621,102,70,1,0,1,2,1,0,0,0,30,109290,0.0009332967334614329
1069,20200622 - 20200628,68,66,0,0,0,0,0,0,1,0,16,109290,0.000622197822307622
1070,20200629 - 20200705,64,47,0,0,3,0,0,0,0,0,18,107321,0.0005963418156744719
1071,20200706 - 20200712,138,30,0,0,0,0,0,0,0,0,32,106535,0.0012953489463556577
1072,20200713 - 20200719,110,49,1,0,0,0,1,0,0,0,32,106535,0.0010325245224574084
1073,20200720 - 20200726,89,34,0,0,1,0,0,0,0,0,22,106535,0.0008354062045337214
1074,20200727 - 20200802,95,39,0,1,0,0,0,0,0,0,25,106535,0.000891725723940489
1075,20200803 - 20200809,98,39,0,0,6,0,1,1,0,0,31,106535,0.000919885483643873
1076,20200810 - 20200816,126,58,0,0,2,1,3,0,0,0,23,106535,0.0011827099075421223
1077,20200817 - 20200823,115,16,0,0,3,0,4,0,0,0,35,106535,0.0010794574552963816
1078,20200824 - 20200830,103,39,0,0,0,2,0,0,0,0,12,106535,0.000966818416482846
1079,20200831 - 20200906,111,33,1,2,1,0,2,0,0,0,18,106535,0.001041911109025203
1080,20200907 - 20200913,174,37,0,0,0,0,4,0,0,0,29,106535,0.001633266062796264
1081,20200914 - 20200920,128,56,1,0,1,0,1,0,1,0,33,106535,0.0012014830806777116
1082,20200921 - 20200927,153,53,0,0,1,0,1,0,0,0,48,106535,0.001436147744872577
1083,20200928 - 20201004,61,21,0,0,0,0,2,0,0,0,30,107315,0.0005684200717513861
1084,20201005 - 20201011,111,41,0,0,3,0,2,0,6,0,23,107902,0.0010287112379751997
1085,20201012 - 20201018,147,66,0,0,6,1,0,0,0,0,34,107902,0.0013623473151563455
1086,20201019 - 20201025,125,37,0,0,3,0,6,0,0,0,47,107902,0.0011584586013234231
1087,20201026 - 20201101,148,67,0,0,0,0,0,0,0,0,35,107902,0.001371614983966933
1088,20201102 - 20201108,104,28,0,0,2,0,3,0,0,0,21,107902,0.000963837556301088
1089,20201109 - 20201115,117,24,0,0,0,0,2,0,0,0,35,107902,0.001084317250838724
1090,20201116 - 20201122,149,38,0,0,0,0,3,0,0,0,37,107902,0.0013808826527775203
1091,20201123 - 20201129,180,53,0,0,0,0,3,0,0,0,51,107902,0.0016681803859057293
1092,20201130 - 20201206,113,31,0,0,3,0,4,1,0,0,45,107902,0.0010472465755963745
1093,20201207 - 20201213,133,40,0,0,1,0,4,0,0,0,47,107902,0.0012325999518081221
1094,20201214 - 20201220,165,77,0,0,6,0,0,1,0,0,70,107902,0.0015291653537469186
1095,20201221 - 20201227,118,22,0,0,2,0,3,0,0,0,31,107902,0.0010935849196493114
1096,20201228 - 20210103,130,36,0,0,1,0,1,0,0,0,42,107359,0.0012108905634366936
1097,20210104 - 20210110,151,52,0,0,0,0,2,0,0,0,33,106637,0.0014160188302371596
1098,20210111 - 20210117,181,57,0,0,1,0,5,0,0,0,38,106637,0.0016973470746551385
1099,20210118 - 20210124,178,60,0,0,0,0,1,0,0,0,29,106637,0.0016692142502133405
1100,20210125 - 20210131,170,62,0,0,0,0,0,0,0,0,48,106637,0.001594193385035213
1101,20210201 - 20210207,165,58,0,0,0,1,1,0,0,0,57,106637,0.0015473053442988831
1102,20210208 - 20210214,97,34,0,0,2,0,2,0,2,0,32,106637,0.0009096279902847979
1103,20210215 - 20210221,146,45,0,0,0,0,5,0,1,0,43,106637,0.0013691307895008298
1104,20210222 - 20210228,136,28,0,0,0,1,0,0,0,0,39,106637,0.0012753547080281704
1105,20210301 - 20210307,197,78,0,1,0,1,2,0,3,0,52,106637,0.0018473888050113939
1106,20210308 - 20210314,174,48,0,2,4,0,3,0,0,0,45,106637,0.0016317038176242768
1107,20210315 - 20210321,229,78,0,0,1,0,2,0,0,0,68,106637,0.0021474722657239043
1108,20210322 - 20210328,217,70,0,0,5,0,8,0,0,0,41,106637,0.002034940967956713
1109,20210329 - 20210404,176,50,0,0,1,0,1,0,0,0,56,104885,0.0016780283167278447
1110,20210405 - 20210411,213,74,0,0,0,0,3,0,0,0,63,103573,0.0020565205217576007
1111,20210412 - 20210418,209,94,0,0,0,0,4,0,0,0,68,103573,0.0020179004180626227
1112,20210419 - 20210425,418,134,0,0,2,1,10,0,0,0,114,103573,0.004035800836125245
1113,20210426 - 20210502,250,74,0,0,0,0,9,0,0,0,88,103573,0.002413756480936151
1114,20210503 - 20210509,121,40,0,0,0,1,0,0,0,0,51,103573,0.0011682581367730973
1115,20210510 - 20210516,203,48,0,0,0,1,11,0,0,0,64,103573,0.001959970262520155
1116,20210517 - 20210523,143,55,0,0,0,0,1,0,0,0,40,103573,0.0013806687070954786
1117,20210524 - 20210530,332,62,0,0,1,1,4,0,0,0,65,103573,0.003205468606683209
1118,20210531 - 20210606,277,70,0,0,1,1,2,0,0,0,77,103573,0.002674442180877256
1119,20210607 - 20210613,214,61,0,0,0,0,5,0,0,0,38,103573,0.0020661755476813455
1120,20210614 - 20210620,213,86,0,0,2,2,2,0,0,0,64,103573,0.0020565205217576007
1121,20210621 - 20210627,202,63,1,0,0,0,0,0,0,0,51,103573,0.0019503152365964102
1122,20210628 - 20210704,230,70,0,0,0,0,8,0,0,0,72,98475,0.0023356181772023355
1123,20210705 - 20210711,204,88,0,0,0,3,3,0,0,0,57,94652,0.0021552634915268563
1124,20210712 - 20210718,175,55,0,0,0,0,4,0,0,0,79,94652,0.0018488779951823522
1125,20210719 - 20210725,204,68,0,0,1,0,10,0,0,0,63,94652,0.0021552634915268563
1126,20210726 - 20210801,163,42,1,0,1,0,3,0,0,0,48,94652,0.0017220977897984195
1127,20210802 - 20210808,172,35,0,0,0,0,4,0,0,0,60,94652,0.001817182943836369
1128,20210809 - 20210815,209,54,0,0,0,0,11,0,0,0,61,94652,0.0022080885771034947
1129,20210816 - 20210822,189,35,0,0,0,0,1,0,0,0,48,94652,0.0019967882347969403
1130,20210823 - 20210829,211,41,0,0,2,0,1,0,0,0,74,94652,0.0022292186113341502
1131,20210830 - 20210905,231,91,0,0,0,1,2,0,0,0,54,94652,0.002440518953640705
1132,20210906 - 20210912,205,47,0,0,0,0,3,0,0,0,39,94652,0.002165828508642184
1133,20210913 - 20210919,201,60,0,0,1,0,3,0,0,0,72,94652,0.0021235684401808732
1134,20210920 - 20210926,124,16,0,0,0,0,1,0,0,0,21,94652,0.0013100621223006382
1135,20210927 - 20211003,250,80,0,0,2,0,2,0,0,0,48,96085,0.002601862933860644
1136,20211004 - 20211010,214,44,0,0,0,0,6,0,0,0,36,97995,0.00218378488698403
1137,20211011 - 20211017,243,42,0,0,0,1,6,0,0,0,54,97995,0.0024797183529771927
1138,20211018 - 20211024,227,42,0,0,0,0,5,0,0,0,53,97995,0.002316444716567172
1139,20211025 - 20211031,281,63,0,0,0,0,8,0,0,0,104,97995,0.0028674932394509925
1140,20211101 - 20211107,377,73,0,0,2,1,8,0,0,0,143,97995,0.003847135057911118
1141,20211108 - 20211114,303,70,1,0,3,0,12,0,1,0,60,97995,0.003091994489514771
1142,20211115 - 20211121,226,69,0,0,1,0,3,0,0,0,60,97995,0.0023062401142915456
1143,20211122 - 20211128,191,42,0,0,0,0,1,0,0,0,55,97995,0.0019490790346446247
1144,20211129 - 20211205,228,47,0,0,4,0,8,0,0,0,47,97995,0.002326649318842798
1145,20211206 - 20211212,231,46,0,0,0,0,0,0,0,0,54,97995,0.002357263125669677
1146,20211213 - 20211219,177,61,0,0,0,0,2,0,0,0,36,97995,0.0018062146027858564
1147,20211220 - 20211226,172,36,1,0,0,0,0,0,0,0,36,97995,0.0017551915914077248
1148,20211227 - 20220102,145,41,0,0,0,0,0,0,0,0,36,97515,0.0014869507255294058
1149,20220103 - 20220109,167,41,0,0,0,0,4,0,0,0,30,96318,0.0017338399883718516
1150,20220110 - 20220116,139,63,0,0,0,1,1,0,0,0,32,96318,0.0014431362777466308
1151,20220117 - 20220123,193,84,1,0,6,0,1,0,0,0,59,96318,0.0020037791482381277
1152,20220124 - 20220130,150,30,0,0,0,0,1,0,0,0,36,96318,0.0015573413069208248
1153,20220131 - 20220206,54,10,0,0,0,0,1,0,0,0,26,96318,0.0005606428704914969
1154,20220207 - 20220213,166,34,0,0,0,0,4,0,0,0,31,96318,0.0017234577129923794
1155,20220214 - 20220220,210,56,0,0,0,0,0,0,0,0,58,96318,0.0021802778296891546
1156,20220221 - 20220227,181,24,0,0,0,0,2,0,0,0,62,96318,0.0018791918436844618
1157,20220228 - 20220306,119,34,0,0,0,0,1,0,0,0,23,96318,0.0012354907701571877
1158,20220307 - 20220313,159,44,0,0,4,0,1,0,0,0,23,96318,0.0016507817853360742
1159,20220314 - 20220320,161,36,0,0,0,0,2,0,0,0,45,96318,0.0016715463360950187
1160,20220321 - 20220327,221,89,0,0,7,0,5,0,1,0,35,96318,0.0022944828588633485
1161,20220328 - 20220403,194,51,0,0,0,1,5,0,0,0,49,97268,0.001994489451823827
1162,20220404 - 20220410,177,21,0,0,0,0,1,0,0,0,37,98534,0.0017963342602553432
1163,20220411 - 20220417,187,51,0,0,0,2,2,0,0,0,43,98534,0.0018978220715692045
1164,20220418 - 20220424,251,50,0,0,0,0,7,0,0,0,56,98534,0.0025473440639779163
1165,20220425 - 20220501,213,87,1,0,0,2,5,0,0,0,58,98534,0.0021616903809852438
1166,20220502 - 20220508,130,31,0,0,0,0,3,0,0,0,19,98534,0.0013193415470801957
1167,20220509 - 20220515,162,39,0,0,0,0,1,0,0,0,34,98534,0.0016441025432845516
1168,20220516 - 20220522,185,50,0,0,0,0,3,0,0,0,22,98534,0.0018775245093064323
1169,20220523 - 20220529,190,45,0,0,1,0,6,0,0,0,24,98534,0.0019282684149633628
1170,20220530 - 20220605,171,50,0,0,1,0,3,0,2,0,51,98534,0.0017354415734670266
1171,20220606 - 20220612,213,59,0,0,3,0,6,0,0,0,39,98534,0.0021616903809852438
1172,20220613 - 20220619,188,73,0,0,0,3,3,0,0,0,33,98534,0.0019079708527005906
